report_id,instrument,report_date,strategy,direction,entry_mode,suggested_entry,stop_loss,tp1,tp2,tp3,risk_R_points,management,is_primary,scenario,unit,filled,fill_when,fill_datetime_uk,fill_price,sessions_to_fill,exit_price,exit_datetime_uk,exit_reason,R_card,R_realised,sessions_to_resolve,status
SPX-2026-06-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-02,Trade 1 - Daily Directional,LONG,MARKET @ 00:00 UK,7599.96,7551.51,7648.41,7696.87,7737.87,48.45,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-06-02 00:00,7602.3,0,7551.51,2026-06-03 22:15,STOPPED OUT. TP1 (+1R) not reached until 4 August.,-1.0,-1.0,1,CLOSED
SPX-2026-06-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-02,Trade 1 - Daily Directional,LONG,MARKET @ 00:00 UK,7599.96,7551.51,7648.41,7696.87,7737.87,48.45,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-06-02 00:00,7602.3,0,7551.51,2026-06-03 22:15,STOPPED OUT.,-1.0,-1.0,1,CLOSED
SPX-2026-06-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-02,Trade 1 - Daily Directional,LONG,MARKET @ 00:00 UK,7599.96,7551.51,7648.41,7696.87,7737.87,48.45,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-06-02 00:00,7602.3,0,7621.3,2026-06-02 22:45,CARD-SPECIFIED runner time-stop at the 2 June session close,0.44,0.374,0,CLOSED
SPX-2026-06-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-02,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7580.81,7550.76,7610.86,7640.92,7598.63,30.05,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner exit at daily R1 7598.63,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-06-02 02:00,7580.81,0,7610.86,2026-06-02 16:45,"CARD CONSTRUCTION FLAW: TP3 (7598.63) sits below TP1 (7610.86), inverting the tranche ladder. | TP1 (+1R) touched same session",1.0,1.0,0,CLOSED
SPX-2026-06-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-02,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7580.81,7550.76,7610.86,7640.92,7598.63,30.05,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner exit at daily R1 7598.63,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-06-02 02:00,7580.81,0,7550.76,2026-06-03 22:15,"CARD CONSTRUCTION FLAW: TP3 (7598.63) sits below TP1 (7610.86), inverting the tranche ladder. | STOPPED OUT. TP2 (+2R) not reached until 4 August.",-1.0,-1.0,1,CLOSED
SPX-2026-06-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-02,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7580.81,7550.76,7610.86,7640.92,7598.63,30.05,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner exit at daily R1 7598.63,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-06-02 02:00,7580.81,0,7598.63,2026-06-02 09:15,"CARD CONSTRUCTION FLAW: TP3 (7598.63) sits below TP1 (7610.86), inverting the tranche ladder. | Runner exit at daily R1 - which the card set BELOW TP1, so the runner closed first and for less than Unit 1.",0.593,0.593,0,CLOSED
SPX-2026-06-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-02,Trade 3A - Momentum-Pullback (38.2% fib),LONG,BUY LIMIT,7552.5,7525.28,7603.44,7639.71,7700.0,27.22,3 units; 3A structural runner override on 100%-ext break,Y,PRIMARY,Unit 1,YES,LATE FILL t+1,2026-06-03 22:15,7552.5,1,7525.28,2026-06-04 00:45,Order life: no expiry stated on the card; scored under the standing 5-session default. | STOPPED OUT 2.5h after fill; TP1 7603.44 was reached at 21:15 the same session.,-1.0,-1.0,1,CLOSED
SPX-2026-06-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-02,Trade 3A - Momentum-Pullback (38.2% fib),LONG,BUY LIMIT,7552.5,7525.28,7603.44,7639.71,7700.0,27.22,3 units; 3A structural runner override on 100%-ext break,Y,PRIMARY,Unit 2,YES,LATE FILL t+1,2026-06-03 22:15,7552.5,1,7525.28,2026-06-04 00:45,Order life: no expiry stated on the card; scored under the standing 5-session default. | STOPPED OUT.,-1.0,-1.0,1,CLOSED
SPX-2026-06-02,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-02,Trade 3A - Momentum-Pullback (38.2% fib),LONG,BUY LIMIT,7552.5,7525.28,7603.44,7639.71,7700.0,27.22,3 units; 3A structural runner override on 100%-ext break,Y,PRIMARY,Unit 3,YES,LATE FILL t+1,2026-06-03 22:15,7552.5,1,7525.28,2026-06-04 00:45,Order life: no expiry stated on the card; scored under the standing 5-session default. | STOPPED OUT.,-1.0,-1.0,1,CLOSED
SPX-2026-06-03,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-03,Trade 1 - Daily Directional,LONG,MARKET @ 00:00 UK,7585.5,7499.14,7671.86,7758.22,7784.79,86.36,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED session-close time-stop + 3xATR cap,Y,PRIMARY,Unit 1,YES - STALE ANCHOR,SAME SESSION,2026-06-03 00:00,7620.6,0,7499.14,2026-06-05 16:00,"CARD DEFECT: entry reference 7585.50 vs an actual 00:00 open of 7620.6, 35.1 pts higher. | STOPPED OUT in the payrolls break. TP1 (+1R) not reached until 4 August.",-1.0,-1.0,2,CLOSED - CARD DEFECT
SPX-2026-06-03,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-03,Trade 1 - Daily Directional,LONG,MARKET @ 00:00 UK,7585.5,7499.14,7671.86,7758.22,7784.79,86.36,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED session-close time-stop + 3xATR cap,Y,PRIMARY,Unit 2,YES - STALE ANCHOR,SAME SESSION,2026-06-03 00:00,7620.6,0,7499.14,2026-06-05 16:00,"CARD DEFECT: entry reference 7585.50 vs an actual 00:00 open of 7620.6, 35.1 pts higher. | STOPPED OUT.",-1.0,-1.0,2,CLOSED - CARD DEFECT
SPX-2026-06-03,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-03,Trade 1 - Daily Directional,LONG,MARKET @ 00:00 UK,7585.5,7499.14,7671.86,7758.22,7784.79,86.36,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED session-close time-stop + 3xATR cap,Y,PRIMARY,Unit 3,YES - STALE ANCHOR,SAME SESSION,2026-06-03 00:00,7620.6,0,7538.7,2026-06-03 22:45,"CARD DEFECT: entry reference 7585.50 vs an actual 00:00 open of 7620.6, 35.1 pts higher. | CARD-SPECIFIED runner time-stop at the 3 June session close - 46.8 pts BELOW the card entry",-0.542,-0.674,0,CLOSED - CARD DEFECT
SPX-2026-06-03,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-03,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7601.28,7557.81,7619.58,7639.19,7657.49,43.47,3 units; Unit3 SL->entry+0.2R on TP2 fill,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-06-03 01:15,7601.28,0,7619.58,2026-06-03 02:00,TP1 (daily R1) touched 45 min after fill,0.421,0.421,0,CLOSED
SPX-2026-06-03,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-03,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7601.28,7557.81,7619.58,7639.19,7657.49,43.47,3 units; Unit3 SL->entry+0.2R on TP2 fill,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-06-03 01:15,7601.28,0,7557.81,2026-06-03 18:30,STOPPED OUT the same session. TP2 not reached until 4 August.,-1.0,-1.0,0,CLOSED
SPX-2026-06-03,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-03,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7601.28,7557.81,7619.58,7639.19,7657.49,43.47,3 units; Unit3 SL->entry+0.2R on TP2 fill,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-06-03 01:15,7601.28,0,7557.81,2026-06-03 18:30,STOPPED OUT at the original stop; no BE armed.,-1.0,-1.0,0,CLOSED
SPX-2026-06-03,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-03,Trade 3A - Momentum-Pullback (38.2% fib),LONG,BUY LIMIT,7573.68,7484.0,7620.9,7744.51,7850.0,89.68,3 units; 3A structural runner override on 100%-ext break,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-06-03 15:45,7573.68,0,7484.0,2026-06-05 17:30,STOPPED OUT in the payrolls break. TP1 (7620.90) not reached until 4 August.,-1.0,-1.0,2,CLOSED
SPX-2026-06-03,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-03,Trade 3A - Momentum-Pullback (38.2% fib),LONG,BUY LIMIT,7573.68,7484.0,7620.9,7744.51,7850.0,89.68,3 units; 3A structural runner override on 100%-ext break,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-06-03 15:45,7573.68,0,7484.0,2026-06-05 17:30,STOPPED OUT.,-1.0,-1.0,2,CLOSED
SPX-2026-06-03,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-03,Trade 3A - Momentum-Pullback (38.2% fib),LONG,BUY LIMIT,7573.68,7484.0,7620.9,7744.51,7850.0,89.68,3 units; 3A structural runner override on 100%-ext break,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-06-03 15:45,7573.68,0,7484.0,2026-06-05 17:30,STOPPED OUT.,-1.0,-1.0,2,CLOSED
SPX-2026-06-04,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-04,Trade 1 - Daily Directional,LONG,MARKET @ 00:00 UK (overridden anchor),7609.78,7573.71,7645.85,7681.92,7783.78,36.07,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner session-close time-stop / 3xATR cap,Y,PRIMARY,Unit 1,YES - MALFORMED,SAME SESSION,2026-06-04 00:00,7526.6,0,7573.71,2026-06-04 00:00,"CARD DEFECT - MALFORMED ORDER. Entry reference 7609.78 was 83.2 pts above the actual 00:00 open of 7526.6, which puts the 7573.71 stop 47 pts ABOVE the fill for a LONG. Same failure mode as 15 May and 18 May. On card levels the stop is breached in the entry bar.",-1.0,VOID_INVALID_STOP,0,CLOSED - CARD DEFECT
SPX-2026-06-04,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-04,Trade 1 - Daily Directional,LONG,MARKET @ 00:00 UK (overridden anchor),7609.78,7573.71,7645.85,7681.92,7783.78,36.07,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner session-close time-stop / 3xATR cap,Y,PRIMARY,Unit 2,YES - MALFORMED,SAME SESSION,2026-06-04 00:00,7526.6,0,7573.71,2026-06-04 00:00,"CARD DEFECT - MALFORMED ORDER. Entry reference 7609.78 was 83.2 pts above the actual 00:00 open of 7526.6, which puts the 7573.71 stop 47 pts ABOVE the fill for a LONG. Same failure mode as 15 May and 18 May. On card levels the stop is breached in the entry bar.",-1.0,VOID_INVALID_STOP,0,CLOSED - CARD DEFECT
SPX-2026-06-04,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-04,Trade 1 - Daily Directional,LONG,MARKET @ 00:00 UK (overridden anchor),7609.78,7573.71,7645.85,7681.92,7783.78,36.07,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner session-close time-stop / 3xATR cap,Y,PRIMARY,Unit 3,YES - MALFORMED,SAME SESSION,2026-06-04 00:00,7526.6,0,7573.71,2026-06-04 00:00,"CARD DEFECT - MALFORMED ORDER. Entry reference 7609.78 was 83.2 pts above the actual 00:00 open of 7526.6, which puts the 7573.71 stop 47 pts ABOVE the fill for a LONG. Same failure mode as 15 May and 18 May. On card levels the stop is breached in the entry bar.",-1.0,VOID_INVALID_STOP,0,CLOSED - CARD DEFECT
SPX-2026-06-04,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-04,Trade 2 - Pivot (TREND_UP breakout),LONG,BUY STOP,7606.72,7591.48,7626.12,7634.3,7642.47,15.24,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner toward R2,Y,PRIMARY,All units,NO,NO FILL,,,,,,"Buy stop 7606.72 missed the 4 June high of 7604.3 by 2.4 pts, then the payrolls break removed any chance. Not reached again until 3 August. Order life: no expiry stated on the card; scored under the standing 5-session default.",0.0,0.0,0,NO_FILL
SPX-2026-06-04,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-04,Trade 3A - Momentum-Pullback (57.5% fib),LONG,BUY LIMIT,7554.26,7490.5,7576.63,7620.9,7736.8,63.76,3 units; Unit3 SL->entry+0.2R (7567.01) on TP2 fill; 3A structural runner override on 100%-ext break,Y,PRIMARY,Unit 1,YES - MISPLACED LIMIT,IMMEDIATE (limit 27.7 pts ABOVE market at the anchor),2026-06-04 00:00,7526.6,0,7576.63,2026-06-04 17:00,"CARD DEFECT: the 7554.26 buy limit sat 27.7 pts ABOVE the 7526.6 anchor - the pullback had already run deeper than the fib entry, so the order fills at market rather than waiting. | TP1 (38.2% retrace) touched",0.351,1.386,0,CLOSED - CARD DEFECT
SPX-2026-06-04,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-04,Trade 3A - Momentum-Pullback (57.5% fib),LONG,BUY LIMIT,7554.26,7490.5,7576.63,7620.9,7736.8,63.76,3 units; Unit3 SL->entry+0.2R (7567.01) on TP2 fill; 3A structural runner override on 100%-ext break,Y,PRIMARY,Unit 2,YES - MISPLACED LIMIT,IMMEDIATE (limit 27.7 pts ABOVE market at the anchor),2026-06-04 00:00,7526.6,0,7490.5,2026-06-05 17:30,"CARD DEFECT: the 7554.26 buy limit sat 27.7 pts ABOVE the 7526.6 anchor - the pullback had already run deeper than the fib entry, so the order fills at market rather than waiting. | STOPPED OUT in the payrolls break. TP2 (7620.90) not reached until 4 August.",-1.0,-1.0,1,CLOSED - CARD DEFECT
SPX-2026-06-04,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-04,Trade 3A - Momentum-Pullback (57.5% fib),LONG,BUY LIMIT,7554.26,7490.5,7576.63,7620.9,7736.8,63.76,3 units; Unit3 SL->entry+0.2R (7567.01) on TP2 fill; 3A structural runner override on 100%-ext break,Y,PRIMARY,Unit 3,YES - MISPLACED LIMIT,IMMEDIATE (limit 27.7 pts ABOVE market at the anchor),2026-06-04 00:00,7526.6,0,7490.5,2026-06-05 17:30,"CARD DEFECT: the 7554.26 buy limit sat 27.7 pts ABOVE the 7526.6 anchor - the pullback had already run deeper than the fib entry, so the order fills at market rather than waiting. | STOPPED OUT at the original stop; no BE armed.",-1.0,-1.0,1,CLOSED - CARD DEFECT
SPX-2026-06-05,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-05,Trade 1 - Daily Directional,n/a,n/a,,,,,,,,Y,PRIMARY,All units,NO,SUPPRESSED,,,,,,SUPPRESSED by card: direction score |0.22| below the 0.25 conviction threshold.,0.0,0.0,0,SUPPRESSED
SPX-2026-06-05,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-05,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7570.0,7512.0,7589.0,7624.0,7650.0,58.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner trails to daily P,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-06-05 01:15,7570.0,0,7512.0,2026-06-05 15:45,Bought a pivot pullback into the 5 June payrolls print; the session fell from 7581.4 to 7352.3. | STOPPED OUT in the payrolls collapse. TP1 (7589) not reached until 16 July.,-1.0,-1.0,0,CLOSED
SPX-2026-06-05,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-05,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7570.0,7512.0,7589.0,7624.0,7650.0,58.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner trails to daily P,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-06-05 01:15,7570.0,0,7512.0,2026-06-05 15:45,Bought a pivot pullback into the 5 June payrolls print; the session fell from 7581.4 to 7352.3. | STOPPED OUT.,-1.0,-1.0,0,CLOSED
SPX-2026-06-05,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-05,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7570.0,7512.0,7589.0,7624.0,7650.0,58.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner trails to daily P,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-06-05 01:15,7570.0,0,7512.0,2026-06-05 15:45,Bought a pivot pullback into the 5 June payrolls print; the session fell from 7581.4 to 7352.3. | STOPPED OUT.,-1.0,-1.0,0,CLOSED
SPX-2026-06-05,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-05,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7593.0,7548.0,7621.0,7643.0,7697.0,45.0,3 units; Unit3 SL->entry+0.2R (7602) on TP2 fill,Y,PRIMARY,All units,NO,NO FILL,,,,,,Buy stop 7593 required a break back above daily R1 that never came - the 5 June high was 7583.1 before the collapse. Not reached until 3 August. Order life: no expiry stated on the card; scored under the standing 5-session default.,0.0,0.0,0,NO_FILL
SPX-2026-06-08,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-08,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7384,7475,7293,7202,7105,91,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,Y,PRIMARY,Unit 1,YES - STALE ANCHOR,SAME SESSION,2026-06-08 14:30,7453.1,0,7475,2026-06-09 15:45,"CARD DEFECT: entry reference 7384 vs an actual 14:30 cash open of 7453.1, 69.1 pts higher. Shorting 69 pts better than the card assumed compresses realised R to 21.9 pts and distorts the runner multiple upward. | STOPPED OUT. TP1 7293 was reached at 18:15 on 9 June - 2.5h after the stop.",-1.0,-1.0,1,CLOSED - CARD DEFECT
SPX-2026-06-08,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-08,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7384,7475,7293,7202,7105,91,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,Y,PRIMARY,Unit 2,YES - STALE ANCHOR,SAME SESSION,2026-06-08 14:30,7453.1,0,7475,2026-06-09 15:45,"CARD DEFECT: entry reference 7384 vs an actual 14:30 cash open of 7453.1, 69.1 pts higher. Shorting 69 pts better than the card assumed compresses realised R to 21.9 pts and distorts the runner multiple upward. | STOPPED OUT.",-1.0,-1.0,1,CLOSED - CARD DEFECT
SPX-2026-06-08,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-08,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7384,7475,7293,7202,7105,91,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,Y,PRIMARY,Unit 3,YES - STALE ANCHOR,SAME SESSION,2026-06-08 14:30,7453.1,0,7406.8,2026-06-08 22:45,"CARD DEFECT: entry reference 7384 vs an actual 14:30 cash open of 7453.1, 69.1 pts higher. Shorting 69 pts better than the card assumed compresses realised R to 21.9 pts and distorts the runner multiple upward. | CARD-SPECIFIED runner time-stop at the 8 June session close",-0.251,2.114,0,CLOSED - CARD DEFECT
SPX-2026-06-08,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-08,Trade 3A - Momentum-Pullback (sell limit weekly S2),SHORT,SELL LIMIT,7460,7565,7384,7343,7105,105,3 units; Unit3 SL->entry-0.2R (7439) on TP2 fill; structural runner override on breakdown,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-06-08 14:30,7460,0,7384,2026-06-09 16:45,TP1 (38.2% retrace / prior swing low) touched,0.724,0.724,1,CLOSED
SPX-2026-06-08,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-08,Trade 3A - Momentum-Pullback (sell limit weekly S2),SHORT,SELL LIMIT,7460,7565,7384,7343,7105,105,3 units; Unit3 SL->entry-0.2R (7439) on TP2 fill; structural runner override on breakdown,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-06-08 14:30,7460,0,7343,2026-06-09 17:15,TP2 (monthly S1 measured move) touched,1.114,1.114,1,CLOSED
SPX-2026-06-08,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-08,Trade 3A - Momentum-Pullback (sell limit weekly S2),SHORT,SELL LIMIT,7460,7565,7384,7343,7105,105,3 units; Unit3 SL->entry-0.2R (7439) on TP2 fill; structural runner override on breakdown,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-06-08 14:30,7460,0,7439,2026-06-12 11:30,BE-0.2R trail stop hit on the rebound; TP3 7105 was never reached (feed low 7229.3).,0.2,0.2,4,CLOSED
SPX-2026-06-09,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-06-09,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7384,7484,7284,7184,7100,100,3 units; Unit3 SL->entry-0.2R (7364) on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,Y,PRIMARY,Unit 1,YES - STALE ANCHOR,SAME SESSION,2026-06-09 14:30,7439.1,0,7484,2026-06-09 15:45,"CARD DEFECT: entry reference 7384 vs an actual 14:30 cash open of 7439.1, 55.1 pts higher. | STOPPED OUT 75 minutes after entry. TP1 7284 was reached at 18:15 the SAME session - the stop was hit on the spike that preceded the move the card was right about.",-1.0,-1.0,0,CLOSED - CARD DEFECT
