card_id,report_date,report_file,strategy,family,direction,entry_mode,entry_mode_text,anchor_broker,entry,stop,tp1,tp2,tp3,card_R_points,be_rule,runner_rule,management_text,suppressed,source,slice_file,last_bar_broker
2026-06-11_Trade_1,2026-06-11,SP500_Report_11Jun2026.md,"Trade 1 - Daily Directional (SHORT, TRANSITION regime, bearish bias)",Trade 1,SHORT,MARKET,Market at the daily-open anchor 07:00 UK (09:00 broker); fill level is the D-1 reference close 7271.70 (10 Jun 2026 cash session). Signed gap to the reference close = 0.00.,09:00,7271.7,7487.02,7056.38,6841.06,,215.32,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"Three equal units. Unit 1 exits at TP1 7056.38 (-1R), Unit 2 at TP2 6841.06 (-2R); on the Unit 2 fill the Unit 3 stop moves in the profit direction to entry - 0.2R = 7228.64 (for a short the trail is entry MINUS 0.2R; the original card labelled the same number 'entry +0.2R', which is the wrong sign). Unit 3 is a runner, time-stopped at the cash-session close or price-stopped at 3xATR14 from entry = 7013.31, whichever comes first; because 7013.31 is not beyond TP2 for a short it is carried as the runner cap and NOT as a TP3 - tp3 is null. R = 215.32 pts = 2.50 x ATR14 (86.13, cash-session basis): WIDE STOP flag set (ratio above 1.00). 2R = 430.64 pts exceeds 3xATR14 = 258.39, so the 'TP2 ambitious for a daily horizon' flag is set - flagged, not suppressed. Thesis invalidation (separate from the stop and beyond it): a daily close back above the 5-day swing high 7604.30 (04 Jun 2026 cash high), 117.28 pts beyond the stop and far outside 0.15xATR = 12.92; the report's own invalidation (a close above weekly P) sits inside the stop and carries no information the stop does not already carry. Event caveat: Fedspeak into the FOMC window falls inside the holding horizon (scheduled calendar on the D-1 news slice, actuals blanked).",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-06-10.csv,2026-06-10 23:45:00
2026-06-11_Trade_2,2026-06-11,SP500_Report_11Jun2026.md,"Trade 2 - Pivot, regime-aware (TRANSITION branch, breakout side only)",Trade 2,n/a,CONDITIONAL,"SUPPRESSED - no order is placed and no ladder is offered. The pivot-corroboration gate that the earlier pass leaned on has been cleared: the daily and weekly tiers are recomputed from the broker execution price series and carry the CORROBORATED flag. The card is still not armed, because under the TRANSITION branch the only permitted Trade 2 is a breakout-side entry aligned with the Trade 3 breakout fork, and no break is confirmed today, so no side exists to arm. Single contingent condition, offered as commentary only and not as a card: a daily cash close at or below 7221.57 would confirm the downside break and open the corroborated sell-side tiers S1 7228.57 / S1.5 7207.00 / S2 7185.43; a close at or above 7646.13 would confirm the upside break and open R1 7357.77 / R1.5 7400.80 / R2 7443.83.",09:00,,,,,,,NONE,TRACE,"SUPPRESSED - no position, no tranching, no management.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-06-10.csv,2026-06-10 23:45:00
2026-06-11_Trade_3C,2026-06-11,SP500_Report_11Jun2026.md,Trade 3C - Momentum-Breakout (TRANSITION fork),Trade 3C,n/a,CONDITIONAL,"SUPPRESSED - no order is placed and no ladder is offered. Single contingent condition, commentary only: a daily cash close at or below 7221.57 (or at or above 7646.13) would confirm the break and make the breakout card eligible on the following session.",09:00,,,,,,,NONE,TRACE,"SUPPRESSED - no position, no tranching, no management.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-06-10.csv,2026-06-10 23:45:00
2026-06-15_Trade_1,2026-06-15,SP500_Report_15Jun2026.md,"Trade 1 - Daily Directional, LONG, market at the daily-open anchor",Trade 1,LONG,MARKET,"Market at the daily-open anchor 09:00 broker (07:00 UK) on 2026-06-15. Single entry, no alternative order on the card. The fill level stated is the D-1 reference close 7431.90 (2026-06-12 cash session, 16:30-23:00 broker), per the reference-close rule; signed gap entry minus reference close = 0.00.",09:00,7431.9,7340.39,7523.41,7614.92,7714.02,91.51,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"Three equal units. ATR14 = 94.04 index points, 14 cash sessions ending 2026-06-12, cash-session bar basis (16:30-23:00 broker = 09:30-16:00 ET). Unit 1 exits at TP1 7523.41 (+91.51 pts, +1.00R). Unit 2 exits at TP2 7614.92 (+183.02 pts, +2.00R); on that fill Unit 3 stop moves to entry + 0.2R = 7450.20 (18.30 pts in profit). Unit 3 is the runner: time-stopped at the 2026-06-15 cash session close (23:00 broker) or price-stopped at 3 x ATR14 from entry = 7714.02 (+282.12 pts, +3.08R), whichever triggers first; TP3 is that 3xATR price cap. R = 91.51 pts = 0.97 x ATR14, below 1.00, so the wide-stop flag is NOT set. 2R = 183.02 pts is below 3 x ATR14 = 282.12, so the 'TP2 ambitious' flag is not set. Static band: 0.3 x ATR14 = 28.21 <= 91.51 <= 3.0 x ATR14 = 282.12; |entry - TP1| = 91.51 <= 2.5 x ATR14 = 235.10. Thesis invalidation, separate from and beyond the stop: a cash-session close back below daily S2 7323.37, which is 17.02 pts (0.18 x ATR14) beyond the stop and so clears the 0.15 x ATR14 = 14.11 distinctness test. Anchor-override caveat: the report's own text states the entry anchor three ways (07:00 UK, NY open, and a 12 Jun close override); this card uses the single fixed daily-open anchor 09:00 broker / 07:00 UK, and the MARKET fill level is the D-1 reference close because that is what the reference-close rule requires, not because of a run-time override. Holding-period collision (from the report's forward calendar and the D calendar in the news slice): ECB President Lagarde, HIGH impact, 10:30 broker; US NY Fed Empire State Manufacturing Index, MODERATE, 15:30 broker; Fed Industrial Production, MODERATE, 16:15 broker - all inside the single-session holding window. The FOMC decision of 17 Jun sits beyond this card's session-close time stop.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-06-14.csv,2026-06-12 23:45:00
2026-06-15_Trade_2,2026-06-15,SP500_Report_15Jun2026.md,"Trade 2 - Pivot, TRANSITION branch, upside breakout side, LONG buy limit above daily P",Trade 2,LONG,LIMIT,"Buy limit at 7423.60, 10% of the way from the daily pivot P 7418.17 toward daily R1 7472.43, on the upside breakout side. Reference close 7431.90 (2026-06-12 cash session); signed gap entry minus reference close = -8.30 pts, i.e. the buy limit rests below the reference close as the order-side rule requires for a limit. The branch rule permits a stop or a limit at this level; because price already closed above it, the limit is the compliant order type. Monitoring opens at the 09:00 broker anchor.",09:00,7423.6,7385.74,7472.43,7492.7,7512.97,37.86,BE_0.2R_ON_TP2,TRACE,"Three equal units. ATR14 = 94.04 index points, 14 cash sessions ending 2026-06-12, cash-session bar basis (16:30-23:00 broker). Unit 1 exits at TP1 7472.43 = daily R1 (+48.83 pts, +1.29R). Unit 2 exits at TP2 7492.70 = daily R1.5, the midpoint of R1 and R2 (+69.10 pts, +1.83R); on that fill Unit 3 stop moves to entry + 0.2R = 7431.17 (7.57 pts in profit). Unit 3 is the runner, traced toward TP3 7512.97 = daily R2 (+89.37 pts, +2.36R), no time stop. R = 37.86 pts = 0.40 x ATR14, below 1.00, so the wide-stop flag is NOT set. Static band: 0.3 x ATR14 = 28.21 <= 37.86 <= 3.0 x ATR14 = 282.12; |entry - TP1| = 48.83 <= 2.5 x ATR14 = 235.10. Thesis invalidation, separate from the stop: a cash-session close back through the daily pivot P 7418.17, which sits 32.43 pts inside the stop and 0.34 x ATR14 clear of it, so it can fire without the stop being hit. Corroboration: the daily pivot tier used here is CORROBORATED, not single-source-indicative - see the rationale for the second source and the deltas - so the all-tiers-indicative suppression trigger does not fire. Holding-period collision: ECB President Lagarde, HIGH impact, 10:30 broker on 2026-06-15; US Empire State Manufacturing, MODERATE, 15:30 broker; Fed Industrial Production, MODERATE, 16:15 broker; and, per the report's forward calendar, the FOMC decision and press conference on 17 Jun, inside this card's multi-session horizon.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-06-14.csv,2026-06-12 23:45:00
2026-06-15_Trade_3C,2026-06-15,SP500_Report_15Jun2026.md,Trade 3C - Momentum-Breakout - SUPPRESSED: no confirmed break of the 25-session range (price test; corroboration gate does not apply),Trade 3C,n/a,CONDITIONAL,"No order. Re-evaluated in the corroboration correction pass (M5 v2.1 §5.2a / §10, module_sha f69b2cd): the 25-session range boundaries and the confirmation threshold are recomputed from the broker execution price series and carry the corroboration flag CORROBORATED by construction, so no corroboration ground is available against this card. The card is nevertheless suppressed because the §4d confirmed-break test - a price test on the D-1 reference close, entirely separate from corroboration - fails. Arming condition, given as commentary outside the card: a cash-session close at or above 7648.11 (upside) or at or below 7219.59 (downside) would constitute the confirmed break and make the variant eligible on a later report date.",09:00,,,,,,,NONE,,"SUPPRESSED - Trade 3C Momentum-Breakout. Trigger fired: '§10 - No confirmed break per §4d in TRANSITION regime'. This is a price test against the D-1 reference close and is unaffected by the corroboration correction. Value tested: reference close 7431.90 (2026-06-12 cash session, 16:30-23:00 broker) against the upside confirmation level swing_high_25d 7624.60 + 0.25 x ATR14 94.04 = 7648.11 and the downside confirmation level swing_low_25d 7243.10 - 23.51 = 7219.59. The close is 216.21 pts below the upside requirement and 212.31 pts above the downside requirement, sitting at the 49.49th percentile of the 381.50-pt range, so the break is not confirmed and no card is constructed. Corroboration status of the tested inputs: CORROBORATED - both boundaries and the threshold are struck from the broker price series the order would be filled and settled against (data/slices/US500/US500_upto_2026-06-14.csv), the 25 cash sessions 2026-05-11 to 2026-06-12; the SINGLE-SOURCE-INDICATIVE caveat the report attached to the range inputs is withdrawn and was never a valid ground for suppressing this card. No entry, stop, R or ladder is carried. The variant is not substituted: 3A and 3B are unavailable because the regime label is TRANSITION, and a suppressed 3C is emitted as a row rather than replaced by pivot or 5-day-swing geometry. The break-even rule that would apply on a live card (on Unit 2 fill, Unit 3 stop to the broken boundary) is recorded here as NONE because there is no entry to reference.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-06-14.csv,2026-06-12 23:45:00
2026-06-16_Trade_1,2026-06-16,SP500_Report_16-Jun-2026.md,"Trade 1 - Daily Directional (LONG, market at the daily-open anchor)",Trade 1,LONG,MARKET,Market at the fixed daily-open anchor 09:00 broker (07:00 UK). Fill level is the D-1 reference close 7563.40 (cash session 15 Jun 2026). Signed gap entry - reference close = 0.00.,09:00,7563.4,7511.5,7615.3,7667.2,7867.87,51.9,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"Three equal units. Unit 1 exits TP1 7615.30 (+51.90 pts, +1R). Unit 2 exits TP2 7667.20 (+103.80 pts, +2R); on that fill Unit 3 stop moves to entry + 0.2R = 7573.78 (+10.38 pts). Unit 3 is time-stopped at the 16 Jun cash-session close or price-stopped at the 3xATR14 cap 7867.87 (+304.47 pts), whichever comes first. Stop 7511.50 = -51.90 pts from entry. Thesis invalidation (distinct from the stop, 132.7 pts below it): a daily close back through the prior-week pivot 7387.13. R/ATR14 = 0.51, so no wide-stop flag; 2R = 103.80 < 3xATR14 = 304.47, so no 'TP2 ambitious' flag. Caveats: the daily pivot tiers used to site the stop are flagged single-source-indicative in the source-discipline section of the report, and that qualifier is carried here; the 16-18 Jun policy-commentary window and the pending US-Iran signing headline both fall inside this card's one-session horizon and can gap price through the stop.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-06-15.csv,2026-06-15 23:45:00
2026-06-16_Trade_2,2026-06-16,SP500_Report_16-Jun-2026.md,"Trade 2 - Pivot, regime-aware (TRANSITION, breakout side only) - SUPPRESSED",Trade 2,n/a,CONDITIONAL,"SUPPRESSED - no entry is issued. Trigger fired: in a TRANSITION regime Trade 2 is permitted only on the breakout side identified by the Trade 3C breakout card, and 3C is not eligible at D-1 (no confirmed break of the 25-session range), so no breakout side exists for this card to take. The pivot-corroboration trigger was retested and did NOT fire.",09:00,,,,,,,NONE,TRACE,"SUPPRESSED - reason: regime is TRANSITION, in which Trade 2 is restricted to the breakout side identified by the Trade 3C card, and no breakout side exists because 3C is itself not eligible at D-1. Values that fired the trigger: 25-session range high 7624.60 (02 Jun 2026) and low 7243.10 (09 Jun 2026); a confirmed break requires a daily close beyond a boundary by 0.25xATR14 = 25.37 pts, i.e. at or above 7649.97 or at or below 7217.73, and the D-1 reference close 7563.40 (cash session 15 Jun 2026) is inside the range on both sides. The pivot-corroboration test was re-run and did not fire: the daily tier is recomputed from the broker execution price series for the 15 Jun 2026 cash session and carries the CORROBORATED flag. No entry, stop, R or target ladder is carried on a suppressed row. Arming condition, as commentary only and not as a card: a daily close at or beyond 7649.97 (upside) or 7217.73 (downside) would identify a breakout side on a later report date and make this card constructible.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-06-15.csv,2026-06-15 23:45:00
2026-06-16_Trade_3C,2026-06-16,SP500_Report_16-Jun-2026.md,Trade 3C - Momentum-Breakout (regime TRANSITION) - SUPPRESSED,Trade 3C,n/a,CONDITIONAL,SUPPRESSED - no entry is issued. Trigger fired: no confirmed break of the 25-session range at the D-1 close.,09:00,,,,,,,NONE,TRACE,"SUPPRESSED - reason: no confirmed break of the 25-session range at D-1. Values that fired the trigger: D-1 cash close 7563.40 (15 Jun 2026) against the upper boundary 7624.60 (02 Jun 2026), 61.20 pts short of the boundary and 86.57 pts short of the confirmation level 7649.97 (= boundary + 0.25xATR14); against the lower boundary 7243.10 (09 Jun 2026) the close is 320.30 pts above, so there is no downside break either. No entry, stop, R or target ladder is carried on a suppressed row. Arming condition, as commentary only and not as a card: a daily close at or beyond 7649.97 on the upside, or at or beyond 7217.73 on the downside, would make the variant eligible on a later report date.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-06-15.csv,2026-06-15 23:45:00
2026-06-17_Trade_1,2026-06-17,SP500_Report_17Jun2026.md,"Trade 1 - Daily Directional (LONG, market at daily-open anchor)",Trade 1,LONG,MARKET,"Market at the daily-open anchor, 09:00 broker (07:00 UK). Single entry mode; fill level is the D-1 reference close 7,522.90 (16 Jun 2026 cash session). Signed gap entry - reference close = 0.00.",09:00,7522.9,7477.84,7567.96,7613.01,7831.99,45.06,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"Three equal units. Unit 1 exits at TP1 7,567.96 (+45.06 pts, +1R). Unit 2 exits at TP2 7,613.01 (+90.11 pts, +2R); on that fill Unit 3 stop moves to entry + 0.2R = 7,531.91. Unit 3 is the runner: time-stopped at the session close, or price-stopped at 3 x ATR(14) from entry = 7,831.99 (+309.09 pts), whichever triggers first. ATR(14) = 103.03 index points, 14 sessions ending 16 Jun 2026, computed on cash-session bars (16:30-23:00 broker = 09:30-16:00 ET). R = 45.06 pts = 0.44 x ATR(14): inside the 0.3-3.0 band and at or below 1.00, so no wide-stop flag; 2R = 90.11 is below 3 x ATR = 309.09, so no 'TP2 ambitious' flag. Thesis invalidation (separate from the stop): a daily close below 7,450.40 (daily S3), 27.44 pts beyond the stop - note 'stop ahead of invalidation'. Confluences at the stop: daily S1 7,503.60 less a 0.25 x ATR buffer, with the 16 Jun session low 7,518.20 just above it. INDICATIVE-LEVEL QUALIFIER: the stop is buffered off a daily pivot whose prior-period high/low inputs the report flags as single-source indicative; the level is carried with that qualifier. Holding-period event collision: the 17 Jun FOMC statement, projections, rate decision and press conference, plus HIGH-impact Retail Sales m/m and Core Retail Sales m/m, all fall inside the horizon.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-06-16.csv,2026-06-16 23:45:00
